bidderID;bidderrate;asin;bid;price
3370;0.0;327;150.1;250.0
1332;1.0;327;160.0;250.0
1332;1.0;327;165.0;250.0
2859;34.0;327;175.0;250.0
1332;1.0;327;175.0;250.0
1332;1.0;327;180.0;250.0
1332;1.0;327;190.0;250.0
1332;1.0;327;195.0;250.0
559;9.0;327;200.0;250.0
1332;1.0;327;200.0;250.0
1332;1.0;327;202.5;250.0
744;7.0;327;221.64;250.0
503;5.0;327;230.0;250.0
503;5.0;327;235.0;250.0
503;5.0;327;240.0;250.0
503;5.0;327;245.0;250.0
559;9.0;327;250.0;250.0
503;5.0;327;250.0;250.0
2420;6.0;328;217.5;220.0
2510;0.0;328;220.0;220.0
180;6.0;329;135.0;265.0
1615;78.0;329;160.0;265.0
1615;78.0;329;170.0;265.0
1615;78.0;329;175.0;265.0
437;116.0;329;185.89;265.0
1690;1.0;329;200.0;265.0
1282;5.0;329;220.0;265.0
508;15.0;329;230.0;265.0
508;15.0;329;250.0;265.0
1463;283.0;329;260.0;265.0
508;15.0;329;265.0;265.0
2214;29.0;330;26.03;202.5
3263;50.0;330;28.05;202.5
2069;22.0;330;30.01;202.5
1353;8.0;330;30.5;202.5
1353;8.0;330;35.0;202.5
2069;22.0;330;40.04;202.5
795;5.0;330;50.0;202.5
1340;10.0;330;50.0;202.5
1340;10.0;330;52.0;202.5
2420;6.0;330;55.0;202.5
3296;11.0;330;57.0;202.5
3314;8.0;330;59.01;202.5
1561;2.0;330;60.0;202.5
3314;8.0;330;64.02;202.5
795;5.0;330;100.0;202.5
529;32.0;330;125.0;202.5
795;5.0;330;125.0;202.5
711;0.0;330;140.0;202.5
795;5.0;330;150.0;202.5
711;0.0;330;155.0;202.5
795;5.0;330;160.0;202.5
2754;14.0;330;185.0;202.5
3246;1.0;330;190.0;202.5
3246;1.0;330;195.0;202.5
3025;17.0;330;200.0;202.5
3246;1.0;330;200.0;202.5
3246;1.0;330;202.5;202.5
2489;0.0;331;50.0;265.0
1710;0.0;331;80.0;265.0
1710;0.0;331;82.0;265.0
1253;1.0;331;100.0;265.0
1933;4.0;331;150.0;265.0
1253;1.0;331;175.0;265.0
1253;1.0;331;180.0;265.0
1253;1.0;331;185.0;265.0
1253;1.0;331;190.0;265.0
1253;1.0;331;195.0;265.0
200;6.0;331;199.99;265.0
1253;1.0;331;200.0;265.0
1253;1.0;331;205.0;265.0
1253;1.0;331;210.0;265.0
1253;1.0;331;215.0;265.0
1253;1.0;331;220.0;265.0
78;48.0;331;225.0;265.0
1253;1.0;331;225.0;265.0
1253;1.0;331;227.5;265.0
396;79.0;331;230.0;265.0
1253;1.0;331;235.0;265.0
1253;1.0;331;240.0;265.0
1253;1.0;331;245.0;265.0
2068;17.0;331;250.0;265.0
1253;1.0;331;250.0;265.0
1451;11.0;331;260.0;265.0
2068;17.0;331;265.0;265.0
78;48.0;332;155.0;232.5
3110;21.0;332;180.0;232.5
58;1.0;332;185.0;232.5
2670;4.0;332;190.0;232.5
1373;0.0;332;190.0;232.5
1373;0.0;332;195.0;232.5
1445;0.0;332;195.0;232.5
1445;0.0;332;199.0;232.5
1373;0.0;332;200.0;232.5
1373;0.0;332;209.0;232.5
1445;0.0;332;212.0;232.5
1881;15.0;332;214.0;232.5
1445;0.0;332;218.0;232.5
1881;15.0;332;219.0;232.5
1373;0.0;332;225.0;232.5
2867;3.0;332;225.0;232.5
1445;0.0;332;230.0;232.5
2670;4.0;332;232.5;232.5
1910;6.0;333;30.0;202.5
1910;6.0;333;40.0;202.5
1910;6.0;333;50.0;202.5
1253;1.0;333;100.0;202.5
1253;1.0;333;125.0;202.5
1253;1.0;333;130.0;202.5
1253;1.0;333;135.0;202.5
1253;1.0;333;150.0;202.5
1253;1.0;333;155.0;202.5
1253;1.0;333;165.0;202.5
1253;1.0;333;175.0;202.5
1253;1.0;333;185.0;202.5
2904;1.0;333;190.0;202.5
1362;134.0;333;195.0;202.5
1690;1.0;333;200.0;202.5
2004;5.0;333;202.5;202.5
1743;45.0;334;50.0;237.5
1253;1.0;334;100.0;237.5
1743;45.0;334;100.05;237.5
2143;96.0;334;110.0;237.5
3035;2.0;334;125.0;237.5
3035;2.0;334;135.0;237.5
3035;2.0;334;150.0;237.5
1743;45.0;334;150.65;237.5
3035;2.0;334;165.0;237.5
78;48.0;334;165.0;237.5
657;1.0;334;170.0;237.5
3055;13.0;334;171.51;237.5
3055;13.0;334;178.0;237.5
3266;0.0;334;184.69;237.5
1852;6.0;334;190.0;237.5
3055;13.0;334;191.0;237.5
1852;6.0;334;195.0;237.5
242;132.0;334;197.0;237.5
1882;8.0;334;202.0;237.5
1450;15.0;334;207.0;237.5
1685;-1.0;334;208.95;237.5
1450;15.0;334;211.45;237.5
338;14.0;334;215.0;237.5
1450;15.0;334;216.45;237.5
338;14.0;334;220.0;237.5
1450;15.0;334;221.45;237.5
338;14.0;334;225.0;237.5
1450;15.0;334;226.45;237.5
338;14.0;334;230.0;237.5
1450;15.0;334;231.45;237.5
338;14.0;334;235.0;237.5
536;45.0;334;237.5;237.5
1433;0.0;335;245.0;245.0
658;0.0;335;245.0;245.0
261;7.0;336;199.0;199.0
3345;0.0;337;80.0;199.99
2575;7.0;337;90.0;199.99
3144;2.0;337;90.0;199.99
3144;2.0;337;91.0;199.99
3329;116.0;337;92.0;199.99
3144;2.0;337;93.0;199.99
16;4.0;337;100.0;199.99
2104;1.0;337;105.0;199.99
2104;1.0;337;110.0;199.99
2134;5.0;337;140.0;199.99
2104;1.0;337;150.0;199.99
615;104.0;337;175.99;199.99
2104;1.0;337;180.0;199.99
1565;17.0;337;180.99;199.99
1565;17.0;337;186.01;199.99
2104;1.0;337;190.0;199.99
1565;17.0;337;191.05;199.99
294;154.0;337;199.99;199.99
1213;2.0;338;50.0;240.0
293;5.0;338;100.0;240.0
3270;3.0;338;150.0;240.0
2782;12.0;338;155.0;240.0
3064;57.0;338;160.0;240.0
2782;12.0;338;165.0;240.0
2782;12.0;338;175.0;240.0
2277;1.0;338;185.0;240.0
2822;2.0;338;240.0;240.0
3332;21.0;339;5.0;227.5
3338;3.0;339;10.0;227.5
3332;21.0;339;20.0;227.5
1213;2.0;339;50.0;227.5
1834;50.0;339;75.52;227.5
2535;107.0;339;87.0;227.5
2241;3.0;339;130.0;227.5
2241;3.0;339;140.0;227.5
3375;2.0;339;150.0;227.5
3157;3.0;339;160.0;227.5
3157;3.0;339;170.0;227.5
518;45.0;339;180.0;227.5
3157;3.0;339;180.0;227.5
518;45.0;339;185.0;227.5
3157;3.0;339;190.0;227.5
615;104.0;339;191.99;227.5
3157;3.0;339;200.0;227.5
3353;23.0;339;200.0;227.5
2759;1.0;339;202.5;227.5
3157;3.0;339;210.0;227.5
3157;3.0;339;215.0;227.5
1760;123.0;339;224.95;227.5
3157;3.0;339;225.0;227.5
1131;0.0;339;227.5;227.5
1592;7.0;340;149.99;177.5
2703;10.0;340;155.0;177.5
2051;132.0;340;155.0;177.5
473;18.0;340;160.0;177.5
1565;17.0;340;160.0;177.5
1565;17.0;340;162.51;177.5
1565;17.0;340;167.61;177.5
1565;17.0;340;173.01;177.5
671;31.0;340;175.0;177.5
1565;17.0;340;177.5;177.5
1313;5.0;341;5.0;240.0
1313;5.0;341;10.0;240.0
1383;0.0;341;50.0;240.0
1313;5.0;341;50.0;240.0
1313;5.0;341;75.0;240.0
187;8.0;341;100.0;240.0
1834;50.0;341;101.52;240.0
1313;5.0;341;105.0;240.0
2100;87.0;341;110.0;240.0
1313;5.0;341;110.0;240.0
933;7.0;341;125.0;240.0
1834;50.0;341;126.22;240.0
933;7.0;341;145.0;240.0
541;10.0;341;150.0;240.0
933;7.0;341;160.0;240.0
541;10.0;341;160.0;240.0
3353;23.0;341;175.0;240.0
1630;16.0;341;200.0;240.0
3353;23.0;341;200.0;240.0
2104;1.0;341;202.5;240.0
1630;16.0;341;220.0;240.0
296;35.0;341;225.0;240.0
924;2.0;341;230.0;240.0
924;2.0;341;233.0;240.0
1620;0.0;341;238.8;240.0
924;2.0;341;240.0;240.0
2800;23.0;342;240.0;245.0
2492;0.0;342;242.5;245.0
3269;14.0;342;245.0;245.0
2800;23.0;343;225.0;225.0
2864;26.0;344;100.0;227.5
1729;110.0;344;180.04;227.5
2514;27.0;344;182.5;227.5
231;2.0;344;200.0;227.5
3353;23.0;344;200.0;227.5
3353;23.0;344;205.0;227.5
816;23.0;344;210.52;227.5
156;3.0;344;215.52;227.5
1733;1.0;344;225.0;227.5
161;1018.0;344;227.5;227.5
1082;0.0;345;7.0;217.0
580;143.0;345;10.0;217.0
3228;12.0;345;23.0;217.0
3370;0.0;345;30.0;217.0
3370;0.0;345;35.0;217.0
3370;0.0;345;40.0;217.0
3370;0.0;345;50.0;217.0
3370;0.0;345;60.0;217.0
3370;0.0;345;70.0;217.0
3370;0.0;345;80.0;217.0
3036;0.0;345;90.0;217.0
3036;0.0;345;92.0;217.0
3000;17.0;345;95.0;217.0
3370;0.0;345;100.0;217.0
3000;17.0;345;100.0;217.0
3000;17.0;345;110.0;217.0
3370;0.0;345;110.0;217.0
3370;0.0;345;115.0;217.0
362;58.0;345;120.13;217.0
3370;0.0;345;130.0;217.0
3370;0.0;345;140.0;217.0
3370;0.0;345;145.0;217.0
3370;0.0;345;150.0;217.0
3370;0.0;345;155.0;217.0
1316;3.0;345;156.0;217.0
3370;0.0;345;160.0;217.0
1611;7.0;345;166.0;217.0
1611;7.0;345;171.0;217.0
1611;7.0;345;176.0;217.0
1363;32.0;345;180.0;217.0
1611;7.0;345;181.0;217.0
3370;0.0;345;186.0;217.0
3370;0.0;345;191.0;217.0
3370;0.0;345;196.0;217.0
3370;0.0;345;201.0;217.0
1435;1.0;345;206.0;217.0
1435;1.0;345;212.0;217.0
1363;32.0;345;215.0;217.0
1435;1.0;345;217.0;217.0
2953;1.0;346;165.0;255.01
2444;2.0;346;170.0;255.01
2953;1.0;346;180.0;255.01
3353;23.0;346;180.0;255.01
3353;23.0;346;200.0;255.01
3179;0.0;346;201.51;255.01
1592;7.0;346;205.0;255.01
1733;1.0;346;211.51;255.01
1733;1.0;346;221.51;255.01
591;6.0;346;233.51;255.01
591;6.0;346;247.51;255.01
3099;22.0;346;250.23;255.01
2091;4.0;346;255.01;255.01
258;37.0;347;50.0;222.5
258;37.0;347;75.0;222.5
671;31.0;347;100.0;222.5
258;37.0;347;125.0;222.5
671;31.0;347;150.0;222.5
2792;0.0;347;150.0;222.5
2792;0.0;347;175.0;222.5
671;31.0;347;175.0;222.5
671;31.0;347;177.5;222.5
1909;91.0;347;189.97;222.5
1113;0.0;347;195.0;222.5
799;17.0;347;197.97;222.5
1113;0.0;347;200.0;222.5
1113;0.0;347;210.0;222.5
799;17.0;347;215.0;222.5
1113;0.0;347;215.0;222.5
1113;0.0;347;220.0;222.5
799;17.0;347;222.5;222.5
1831;0.0;348;200.0;232.5
1831;0.0;348;205.0;232.5
1831;0.0;348;210.0;232.5
1831;0.0;348;215.0;232.5
1831;0.0;348;220.0;232.5
1831;0.0;348;225.0;232.5
2800;23.0;348;230.0;232.5
1831;0.0;348;230.0;232.5
1831;0.0;348;232.5;232.5
2703;10.0;349;185.0;210.1
2759;1.0;349;195.0;210.1
2759;1.0;349;205.0;210.1
2542;105.0;349;210.0;210.1
3298;13.0;349;210.1;210.1
1203;89.0;350;20.0;213.51
1128;130.0;350;21.21;213.51
2791;69.0;350;35.99;213.51
270;58.0;350;39.0;213.51
102;88.0;350;50.01;213.51
2791;69.0;350;55.99;213.51
1213;2.0;350;85.0;213.51
102;88.0;350;87.0;213.51
2535;107.0;350;100.0;213.51
2104;1.0;350;150.0;213.51
1592;7.0;350;155.0;213.51
3285;83.0;350;160.0;213.51
3285;83.0;350;165.0;213.51
518;45.0;350;180.0;213.51
1204;6.0;350;185.0;213.51
1204;6.0;350;190.0;213.51
1204;6.0;350;195.0;213.51
1592;7.0;350;200.0;213.51
1204;6.0;350;200.0;213.51
1592;7.0;350;205.0;213.51
1592;7.0;350;210.0;213.51
518;45.0;350;211.01;213.51
2589;0.0;350;213.51;213.51
1891;2.0;351;5.0;207.5
1333;229.0;351;6.0;207.5
1814;5.0;351;20.0;207.5
3262;7.0;351;25.0;207.5
1814;5.0;351;50.0;207.5
3353;23.0;351;55.0;207.5
3353;23.0;351;60.0;207.5
3262;7.0;351;62.0;207.5
3262;7.0;351;66.0;207.5
3262;7.0;351;70.0;207.5
3262;7.0;351;75.0;207.5
3262;7.0;351;80.0;207.5
3262;7.0;351;85.0;207.5
3262;7.0;351;91.0;207.5
3262;7.0;351;101.0;207.5
933;7.0;351;110.0;207.5
933;7.0;351;125.0;207.5
933;7.0;351;145.0;207.5
1083;14.0;351;150.0;207.5
933;7.0;351;150.0;207.5
933;7.0;351;155.0;207.5
3353;23.0;351;165.0;207.5
933;7.0;351;165.0;207.5
933;7.0;351;170.0;207.5
933;7.0;351;175.0;207.5
58;1.0;351;195.0;207.5
1749;1.0;351;200.0;207.5
477;6.0;351;205.0;207.5
2614;70.0;351;207.5;207.5
1128;130.0;352;10.55;215.0
270;58.0;352;19.0;215.0
740;13.0;352;25.0;215.0
270;58.0;352;39.0;215.0
1213;2.0;352;85.0;215.0
102;88.0;352;87.0;215.0
102;88.0;352;89.0;215.0
270;58.0;352;100.0;215.0
3353;23.0;352;110.0;215.0
2241;3.0;352;130.0;215.0
3353;23.0;352;150.0;215.0
1613;142.0;352;150.0;215.0
2316;1.0;352;165.0;215.0
2316;1.0;352;172.0;215.0
2316;1.0;352;178.5;215.0
518;45.0;352;180.0;215.0
2316;1.0;352;185.0;215.0
3353;23.0;352;185.0;215.0
3353;23.0;352;187.5;215.0
2316;1.0;352;190.0;215.0
2316;1.0;352;195.5;215.0
3353;23.0;352;200.0;215.0
518;45.0;352;205.0;215.0
2011;76.0;352;210.0;215.0
2033;8.0;352;215.0;215.0
1646;1.0;352;215.0;215.0
532;25.0;353;240.0;242.5
512;12.0;353;242.5;242.5
2357;4.0;354;5.0;225.0
2357;4.0;354;10.0;225.0
1260;67.0;354;19.0;225.0
3372;5.0;354;20.0;225.0
3372;5.0;354;30.0;225.0
1260;67.0;354;35.0;225.0
3372;5.0;354;50.0;225.0
634;4.0;354;75.0;225.0
2507;54.0;354;88.0;225.0
2539;14.0;354;90.0;225.0
589;44.0;354;100.0;225.0
468;22.0;354;100.0;225.0
3234;34.0;354;110.0;225.0
468;22.0;354;115.0;225.0
3234;34.0;354;125.0;225.0
1601;20.0;354;132.0;225.0
3293;22.0;354;133.5;225.0
1601;20.0;354;138.0;225.0
2975;41.0;354;140.0;225.0
1601;20.0;354;145.0;225.0
1007;6.0;354;145.0;225.0
2642;34.0;354;160.0;225.0
2642;34.0;354;170.0;225.0
1007;6.0;354;175.0;225.0
2629;6.0;354;185.0;225.0
2629;6.0;354;190.0;225.0
3002;194.0;354;201.0;225.0
3104;0.0;354;205.5;225.0
2278;11.0;354;210.5;225.0
250;10.0;354;218.0;225.0
250;10.0;354;224.0;225.0
2759;1.0;354;225.0;225.0
87;61.0;355;10.0;217.5
1333;229.0;355;10.5;217.5
3262;7.0;355;50.0;217.5
3262;7.0;355;51.0;217.5
3262;7.0;355;66.0;217.5
3262;7.0;355;76.0;217.5
3262;7.0;355;91.0;217.5
2100;87.0;355;100.0;217.5
3262;7.0;355;101.0;217.5
2100;87.0;355;110.0;217.5
2100;87.0;355;115.0;217.5
2100;87.0;355;120.0;217.5
713;0.0;355;125.0;217.5
713;0.0;355;130.0;217.5
3100;-1.0;355;135.0;217.5
3175;29.0;355;150.0;217.5
3100;-1.0;355;154.0;217.5
1289;75.0;355;175.0;217.5
2897;58.0;355;189.0;217.5
2897;58.0;355;195.0;217.5
2897;58.0;355;196.0;217.5
1289;75.0;355;200.0;217.5
2897;58.0;355;201.5;217.5
2033;8.0;355;210.0;217.5
2897;58.0;355;210.52;217.5
2033;8.0;355;215.0;217.5
2559;7.0;355;217.5;217.5
1128;130.0;356;10.12;232.5
270;58.0;356;19.0;232.5
102;88.0;356;20.0;232.5
102;88.0;356;21.0;232.5
2535;107.0;356;67.0;232.5
1213;2.0;356;85.0;232.5
131;3.0;356;87.03;232.5
270;58.0;356;89.0;232.5
270;58.0;356;99.0;232.5
671;31.0;356;150.0;232.5
3353;23.0;356;165.0;232.5
518;45.0;356;180.0;232.5
1592;7.0;356;200.0;232.5
518;45.0;356;200.01;232.5
1216;11.0;356;215.0;232.5
724;10.0;356;220.0;232.5
1216;11.0;356;225.0;232.5
724;10.0;356;230.0;232.5
3309;0.0;356;232.5;232.5
270;58.0;357;19.0;227.5
102;88.0;357;20.0;227.5
102;88.0;357;21.0;227.5
270;58.0;357;29.0;227.5
270;58.0;357;39.0;227.5
270;58.0;357;69.0;227.5
270;58.0;357;79.0;227.5
1213;2.0;357;85.0;227.5
3199;17.0;357;105.0;227.5
907;14.0;357;110.0;227.5
907;14.0;357;115.0;227.5
907;14.0;357;120.0;227.5
907;14.0;357;125.0;227.5
907;14.0;357;130.0;227.5
671;31.0;357;140.0;227.5
671;31.0;357;141.0;227.5
3353;23.0;357;200.0;227.5
1592;7.0;357;200.0;227.5
265;79.0;357;210.0;227.5
518;45.0;357;220.0;227.5
3037;8.0;357;225.0;227.5
2993;0.0;357;227.5;227.5
933;7.0;358;100.0;227.5
3116;37.0;358;125.0;227.5
933;7.0;358;125.0;227.5
933;7.0;358;135.0;227.5
473;18.0;358;150.0;227.5
156;3.0;358;170.0;227.5
933;7.0;358;175.0;227.5
3330;7.0;358;175.0;227.5
3330;7.0;358;177.5;227.5
58;1.0;358;195.0;227.5
933;7.0;358;200.0;227.5
933;7.0;358;210.0;227.5
933;7.0;358;220.0;227.5
2522;0.0;358;225.0;227.5
933;7.0;358;225.0;227.5
933;7.0;358;227.5;227.5
3047;186.0;359;10.0;227.5
3047;186.0;359;15.0;227.5
270;58.0;359;20.0;227.5
2494;5.0;359;21.35;227.5
1258;3.0;359;25.0;227.5
1258;3.0;359;30.0;227.5
2294;39.0;359;50.0;227.5
913;38.0;359;51.0;227.5
913;38.0;359;71.0;227.5
3179;0.0;359;76.51;227.5
913;38.0;359;81.0;227.5
913;38.0;359;91.0;227.5
913;38.0;359;101.0;227.5
3179;0.0;359;101.0;227.5
2100;87.0;359;110.0;227.5
913;38.0;359;111.0;227.5
2100;87.0;359;115.0;227.5
913;38.0;359;126.0;227.5
3179;0.0;359;135.51;227.5
913;38.0;359;136.51;227.5
913;38.0;359;142.31;227.5
913;38.0;359;147.51;227.5
3179;0.0;359;151.01;227.5
913;38.0;359;151.21;227.5
526;50.0;359;165.0;227.5
58;1.0;359;185.0;227.5
58;1.0;359;190.0;227.5
127;1.0;359;200.0;227.5
58;1.0;359;200.0;227.5
465;1.0;359;202.5;227.5
2408;3.0;359;207.5;227.5
243;1.0;359;215.0;227.5
243;1.0;359;220.0;227.5
243;1.0;359;225.0;227.5
2337;1.0;359;227.5;227.5
2092;2.0;360;240.0;247.5
1216;11.0;360;242.5;247.5
2092;2.0;360;245.0;247.5
912;34.0;360;247.5;247.5
1643;1.0;361;20.0;255.0
2938;7.0;361;25.0;255.0
2938;7.0;361;35.0;255.0
2935;0.0;361;37.0;255.0
3226;0.0;361;40.0;255.0
3226;0.0;361;45.0;255.0
1242;1.0;361;50.0;255.0
3226;0.0;361;50.0;255.0
3226;0.0;361;55.0;255.0
155;0.0;361;55.0;255.0
155;0.0;361;60.0;255.0
2363;16.0;361;62.0;255.0
2363;16.0;361;64.0;255.0
2363;16.0;361;66.0;255.0
2363;16.0;361;68.0;255.0
320;0.0;361;70.0;255.0
2363;16.0;361;70.0;255.0
3226;0.0;361;75.0;255.0
3226;0.0;361;80.0;255.0
3226;0.0;361;85.0;255.0
3226;0.0;361;87.0;255.0
3226;0.0;361;95.0;255.0
2474;0.0;361;100.0;255.0
3226;0.0;361;100.0;255.0
3226;0.0;361;103.0;255.0
3226;0.0;361;115.0;255.0
241;0.0;361;130.0;255.0
241;0.0;361;135.0;255.0
241;0.0;361;140.0;255.0
2474;0.0;361;150.0;255.0
241;0.0;361;150.0;255.0
241;0.0;361;155.0;255.0
1299;0.0;361;160.0;255.0
2474;0.0;361;175.0;255.0
780;0.0;361;175.0;255.0
780;0.0;361;180.0;255.0
780;0.0;361;185.0;255.0
1774;0.0;361;200.0;255.0
780;0.0;361;200.0;255.0
1774;0.0;361;205.0;255.0
780;0.0;361;210.0;255.0
1774;0.0;361;212.0;255.0
780;0.0;361;220.0;255.0
780;0.0;361;225.0;255.0
1216;11.0;361;225.0;255.0
780;0.0;361;230.0;255.0
780;0.0;361;235.0;255.0
780;0.0;361;240.0;255.0
1216;11.0;361;240.0;255.0
780;0.0;361;245.0;255.0
780;0.0;361;250.0;255.0
1216;11.0;361;250.0;255.0
780;0.0;361;255.0;255.0
2848;31.0;362;15.0;218.15
102;88.0;362;16.0;218.15
102;88.0;362;17.0;218.15
990;69.0;362;20.0;218.15
602;24.0;362;22.0;218.15
990;69.0;362;31.0;218.15
2907;72.0;362;50.0;218.15
2907;72.0;362;60.0;218.15
2907;72.0;362;70.0;218.15
894;6.0;362;95.0;218.15
2665;71.0;362;98.0;218.15
894;6.0;362;120.0;218.15
894;6.0;362;145.0;218.15
894;6.0;362;157.5;218.15
894;6.0;362;177.5;218.15
233;1.0;362;182.5;218.15
233;1.0;362;188.0;218.15
233;1.0;362;193.0;218.15
3327;19.0;362;199.25;218.15
1216;11.0;362;210.0;218.15
3327;19.0;362;215.65;218.15
102;88.0;362;218.15;218.15
2092;2.0;363;250.0;250.0
671;31.0;364;175.0;235.02
755;51.0;364;175.0;235.02
961;102.0;364;185.0;235.02
277;1.0;364;190.0;235.02
1884;0.0;364;195.0;235.02
1909;91.0;364;197.5;235.02
1884;0.0;364;200.0;235.02
1507;1.0;364;225.0;235.02
2674;100.0;364;230.72;235.02
1507;1.0;364;232.52;235.02
2674;100.0;364;235.02;235.02
3262;7.0;365;50.0;250.01
3262;7.0;365;76.0;250.01
1787;64.0;365;87.0;250.01
3262;7.0;365;90.01;250.01
650;0.0;365;100.0;250.01
650;0.0;365;125.0;250.01
1522;8.0;365;150.0;250.01
650;0.0;365;150.0;250.01
650;0.0;365;155.0;250.01
933;7.0;365;175.0;250.01
793;97.0;365;185.0;250.01
3262;7.0;365;190.0;250.01
933;7.0;365;200.0;250.01
3022;7.0;365;210.0;250.01
591;6.0;365;247.51;250.01
3099;22.0;365;250.01;250.01
2399;48.0;366;51.1;207.5
670;24.0;366;80.0;207.5
670;24.0;366;83.0;207.5
670;24.0;366;95.0;207.5
670;24.0;366;98.0;207.5
2755;0.0;366;100.0;207.5
670;24.0;366;101.0;207.5
1097;1.0;366;115.0;207.5
2755;0.0;366;120.0;207.5
2755;0.0;366;130.0;207.5
2755;0.0;366;140.0;207.5
2755;0.0;366;150.0;207.5
1976;5.0;366;150.0;207.5
2755;0.0;366;160.0;207.5
2755;0.0;366;170.0;207.5
473;18.0;366;170.0;207.5
473;18.0;366;175.0;207.5
2755;0.0;366;180.0;207.5
3293;22.0;366;182.5;207.5
2755;0.0;366;190.0;207.5
2755;0.0;366;200.0;207.5
2200;1.0;366;200.0;207.5
2755;0.0;366;205.0;207.5
2200;1.0;366;207.5;207.5
102;88.0;367;9.95;265.0
2916;2.0;367;12.0;265.0
102;88.0;367;13.0;265.0
1003;12.0;367;20.0;265.0
1003;12.0;367;40.0;265.0
186;0.0;367;42.0;265.0
186;0.0;367;44.0;265.0
270;58.0;367;49.0;265.0
3262;7.0;367;50.0;265.0
3262;7.0;367;71.0;265.0
270;58.0;367;79.1;265.0
3262;7.0;367;81.0;265.0
2916;2.0;367;85.0;265.0
2916;2.0;367;88.0;265.0
2241;3.0;367;130.0;265.0
1313;5.0;367;135.0;265.0
3353;23.0;367;150.0;265.0
518;45.0;367;180.0;265.0
3353;23.0;367;200.0;265.0
518;45.0;367;200.0;265.0
1216;11.0;367;205.0;265.0
1216;11.0;367;215.0;265.0
518;45.0;367;220.0;265.0
1216;11.0;367;230.0;265.0
1216;11.0;367;240.0;265.0
1216;11.0;367;245.0;265.0
1216;11.0;367;250.0;265.0
1216;11.0;367;260.0;265.0
1286;9.0;367;265.0;265.0
2449;56.0;368;126.0;227.5
799;17.0;368;167.0;227.5
1909;91.0;368;186.89;227.5
3022;7.0;368;200.0;227.5
799;17.0;368;225.0;227.5
3022;7.0;368;225.0;227.5
3022;7.0;368;227.5;227.5
3063;32.0;369;175.0;222.5
58;1.0;369;199.0;222.5
2559;7.0;369;200.0;222.5
2559;7.0;369;205.0;222.5
2559;7.0;369;210.0;222.5
546;16.0;369;220.0;222.5
2559;7.0;369;222.5;222.5
102;88.0;370;1.25;227.5
175;6.0;370;30.0;227.5
1222;4.0;370;40.0;227.5
2514;27.0;370;100.0;227.5
535;9.0;370;101.96;227.5
1222;4.0;370;150.0;227.5
3294;1.0;370;165.0;227.5
1222;4.0;370;180.0;227.5
1222;4.0;370;190.0;227.5
1222;4.0;370;200.0;227.5
1733;1.0;370;220.0;227.5
1222;4.0;370;220.0;227.5
1733;1.0;370;225.0;227.5
1222;4.0;370;227.5;227.5
1611;7.0;371;9.99;212.5
270;58.0;371;12.0;212.5
2046;13.0;371;20.0;212.5
2046;13.0;371;40.0;212.5
2046;13.0;371;50.01;212.5
2792;0.0;371;55.0;212.5
2792;0.0;371;65.0;212.5
2792;0.0;371;100.0;212.5
2534;7.0;371;125.0;212.5
2110;12.0;371;150.0;212.5
2534;7.0;371;150.0;212.5
2110;12.0;371;190.0;212.5
2534;7.0;371;200.0;212.5
2110;12.0;371;200.0;212.5
2110;12.0;371;210.0;212.5
2534;7.0;371;212.5;212.5
2190;19.0;372;1.26;214.5
3175;29.0;372;10.0;214.5
1333;229.0;372;11.0;214.5
685;35.0;372;15.0;214.5
3072;2.0;372;25.0;214.5
3072;2.0;372;30.0;214.5
693;6.0;372;30.05;214.5
2870;3.0;372;32.0;214.5
1508;1.0;372;50.0;214.5
2890;1.0;372;60.0;214.5
1786;4.0;372;100.0;214.5
1786;4.0;372;125.0;214.5
776;194.0;372;125.99;214.5
776;194.0;372;176.99;214.5
1026;0.0;372;180.0;214.5
776;194.0;372;201.99;214.5
2870;3.0;372;207.0;214.5
2534;7.0;372;210.0;214.5
2870;3.0;372;212.0;214.5
1218;3.0;372;214.5;214.5
497;1.0;373;25.0;242.5
102;88.0;373;27.0;242.5
694;3.0;373;49.28;242.5
694;3.0;373;58.28;242.5
1222;4.0;373;100.0;242.5
535;9.0;373;103.63;242.5
1222;4.0;373;130.0;242.5
1222;4.0;373;135.0;242.5
1222;4.0;373;140.0;242.5
1222;4.0;373;150.0;242.5
1222;4.0;373;180.0;242.5
1222;4.0;373;190.0;242.5
2395;0.0;373;196.5;242.5
1733;1.0;373;200.0;242.5
1592;7.0;373;201.5;242.5
2408;3.0;373;214.0;242.5
1592;7.0;373;219.0;242.5
1733;1.0;373;224.0;242.5
1592;7.0;373;224.0;242.5
1592;7.0;373;226.5;242.5
1630;16.0;373;235.0;242.5
1630;16.0;373;240.0;242.5
1281;7.0;373;242.5;242.5
233;1.0;374;178.0;211.0
233;1.0;374;183.0;211.0
233;1.0;374;188.0;211.0
233;1.0;374;193.0;211.0
793;97.0;374;195.0;211.0
233;1.0;374;197.5;211.0
2831;19.0;374;200.0;211.0
2831;19.0;374;205.93;211.0
936;17.0;374;210.0;211.0
2831;19.0;374;211.0;211.0
1134;3.0;375;175.0;208.88
1134;3.0;375;180.0;208.88
1134;3.0;375;185.0;208.88
2831;19.0;375;187.63;208.88
1134;3.0;375;190.0;208.88
1134;3.0;375;200.0;208.88
2831;19.0;375;201.37;208.88
1134;3.0;375;205.0;208.88
105;8.0;375;206.38;208.88
835;70.0;375;208.88;208.88
